surface_m2,rooms,floor,max_floor,price,neighborhood,year_built,elevator,construction_material,latitude,longitude,metro_proximity,stb_proximity
56,3,7,10,123000,81,1965,1,0,44.43872091,26.13401785,0.257449722,0.203477255
46,2,6,7,129000,42,1961,1,-1,44.4350699,26.0875861,0.304919443,0.055307733
72,3,0,7,275000,97,2018,1,1,44.4299614,26.0311281,0.546187095,0.298168972
40,1,4,4,104501,114,1990,0,-1,44.43024144,26.136663,0.286569876,0.164421806
71,3,9,10,124000,10,1988,0,0,44.37962754,26.13552893,0.013227168,0.016461561
63,2,4,5,145000,135,2021,0,0,44.49216714,26.11755255,1.27897613,0.623698699
30,1,9,9,60900,164,1975,1,0,44.42338162,26.16196497,0.191061297,0.160031144
100,3,6,7,550000,78,2002,1,0,44.46580859,26.07632947,0.804034883,0.203224381
50,2,9,9,210000,106,2021,1,0,44.41940557,26.11680051,0.407337827,0.115890584
36,2,1,10,109999,107,1977,1,0,44.41094709,26.16912481,0.513494911,0.153308074
37.58,2,1,7,140900,126,1978,1,0,44.45115941,26.08065333,0.303693623,0.109054618
52.4,2,6,7,131000,135,2026,0,-1,44.4814379,26.1050646,0.457270684,0.094414042
50,2,6,7,119001,0,1975,0,-1,44.41165521,26.17412836,0.19207995,0.118787215
104,3,1,19,408000,67,2024,0,-1,44.46435479,26.10811383,1.300721325,0.008097371
15,1,4,5,36000,112,1980,0,0,44.4069137,26.17920939,0.472156967,0.33254155
48,2,5,8,88990,44,1980,1,-1,44.4650746,26.13927662,2.069526725,0.007749898
71.7,3,2,2,84500,145,2017,1,0,44.38717362,26.05612889,3.723224276,0.242781995
56.4,2,5,7,138000,135,2026,0,-1,44.4814379,26.1050646,0.457270684,0.094414042
54,2,3,4,173000,135,2024,0,0,44.49473827,26.11819602,1.567712137,0.854560535
51,2,4,11,104900,95,2020,1,-1,44.37278541,26.12772509,0.970450873,0.170693285
97,4,6,8,225000,25,2023,1,0,44.37433296,26.10104466,2.671305312,0.361441282
36,2,2,4,65000,23,1974,0,0,44.38075364,26.10104466,2.098685143,0.197105869
70.65,3,3,3,247500,14,2025,1,0,44.4857877,26.0995797,0.73885839,0.271608699
188,4,2,7,1750000,142,2005,0,2,44.46415842,26.0920615,0.496625747,0.30480173
75.21,3,1,6,317000,52,2026,1,0,44.4305559,26.1321289,0.5447496,0.160653692
54,2,10,10,119990,111,1982,1,0,44.39199103,26.11293794,0.751176395,0.24521675
37,1,4,4,74000,23,2012,1,0,44.36790343,26.13431977,0.751609655,0.109201934
52,2,3,4,82488,97,2025,1,0,44.45499881,25.98398505,2.777412534,1.224753794
128.09,4,10,10,860000,67,2018,1,0,44.47107101,26.11036961,1.17858858,0.212218136
67,3,0,4,155000,56,1986,1,0,44.41284648,26.14596042,1.066320156,0.261883329
34.16,2,4,7,59000,10,1975,0,0,44.38300694,26.12404417,0.977056887,0.068565031
108,5,-1,2,265000,13,1940,0,0,44.46252463,26.08778674,0.415428734,0.265617583
42,1,2,8,114800,180,1991,1,0,44.4126343,26.13230775,0.401057879,0.207361236
36,1,7,8,94900,162,1987,0,2,44.4152503,26.1124539,0.175105309,0.122971315
85,3,8,16,290000,67,2010,1,0,44.47697936,26.11901096,0.453284132,0.181937888
66,3,6,10,115000,5,1975,1,0,44.38538997,26.11274353,1.132338628,0.237446812
60,3,1,9,127999,25,1965,0,-1,44.37526012,26.1226682,1.118499332,0.256478196
37,1,0,7,99900,29,2015,0,0,44.43268088,26.13462171,0.303468198,0.208178833
84,3,1,7,278000,169,2000,1,0,44.42625136,26.11524878,1.074375351,0.261181175
87,3,9,9,218000,114,1993,1,0,44.42549263,26.12912351,0.936555029,0.144079143
55,2,7,7,88500,23,2026,1,0,44.36733436,26.11446926,2.148736791,0.084467777
72,3,4,4,132000,179,1981,0,0,44.41330859,26.13582815,0.689658877,0.226594546
56.9,2,0,3,115000,160,2026,1,-1,44.40958479,26.19624774,0.266569759,0.288073622
55,2,0,3,74999,68,1970,1,-1,44.44396645,26.12365076,0.664161836,0.315410518
50,2,1,10,204999,67,2025,1,0,44.47452312,26.10634163,0.705976021,0.138404447
49,2,2,4,95990,112,1979,0,-1,44.41178395,26.18169989,0.520590923,0.318264997
76,3,1,7,228000,25,2025,1,0,44.39347639,26.10623888,0.626592466,0.32971799
57.38,2,1,7,144999,27,2017,0,-1,44.48155143,26.06688517,1.758606595,0.145578584
54,2,5,8,89000,53,1978,0,2,44.46415842,26.13697727,1.882674653,0.165442452
38,2,-1,7,109000,67,1969,0,-1,44.45952725,26.10949707,0.807391538,0.18837346
77.2,3,0,3,165000,160,2026,1,-1,44.41334455,26.19510651,0.628444443,0.652176875
109,4,10,11,329000,18,2022,1,2,44.47697936,26.11002781,0.666197156,0.088824929
31,1,0,10,65490,182,1980,0,-1,44.41155396,26.13591889,0.685199532,0.031359139
98.1,3,4,5,498000,78,2010,1,1,44.48733331,26.08706192,1.386683352,0.31208712
57,2,4,5,109000,23,2015,1,0,44.37251903,26.1501304,0.651228026,0.695375546
37,1,7,8,94500,179,1990,1,2,44.41284648,26.12799412,0.102080383,0.076240234
67,3,4,4,94990,23,1968,0,0,44.37681513,26.10927359,2.070825158,0.104916764
50,2,5,7,125000,93,1961,1,0,44.44229607,26.09832683,0.39266329,0.077563514
36.41,2,2,7,85000,74,1976,1,-1,44.433491,26.02597,0.372628105,0.080075087
66,3,3,4,104998,5,1965,0,0,44.37771344,26.12076676,1.179275258,0.098654442
53,2,6,10,76990,56,1970,1,-1,44.41749695,26.13831945,0.411354316,0.256314092
106.51,4,1,11,359000,135,2018,1,0,44.4782338,26.1162454,0.274126781,0.07807172
37,2,2,7,85000,92,1976,1,-1,44.43141401,26.02484572,0.406104958,0.294896852
64.7,3,1,4,155000,5,1964,0,1,44.38554068,26.11756899,0.905089215,0.119781645
22,1,5,6,46000,51,1922,0,0,44.44554484,26.10040426,0.22573261,0.05529209
28,1,0,10,68000,179,1980,1,-1,44.40998767,26.13694354,0.79835877,0.164057144
90.75,3,0,7,350000,28,2009,1,-1,44.43759574,26.09928555,0.337393158,0.173299154
54,2,1,9,89999,5,1965,1,-1,44.38384691,26.121234,1.01529229,0.139546487
40,1,2,6,67500,10,2025,1,0,44.36598828,26.12087744,1.84069684,0.171982454
58,2,2,6,82500,23,2025,1,0,44.36737092,26.11518325,2.102538549,0.104371711
72,3,9,10,114900,101,1975,0,-1,44.45133466,26.12799412,0.344907696,0.111942618
81,3,4,7,220000,46,2012,0,-1,44.43555718,26.16376877,0.454261179,0.062251471
37,2,2,4,65000,180,1970,0,-1,44.4164721,26.12591752,0.50269198,0.259607629
128,5,1,1,220000,12,1940,0,-1,44.43850808,26.11002781,0.646674413,0.17388713
57,3,0,7,115000,23,2013,0,1,44.3823323,26.14525992,0.842972615,0.174020823
65,3,1,4,235000,169,1999,0,0,44.430723,26.117775,1.321116487,0.217906764
81.7,4,8,8,187000,163,2017,0,-1,44.40685687,26.12054813,0.790421693,0.099837973
104,3,2,7,609900,67,2022,1,2,44.4826,26.11078,0.510456645,0.183092422
130,3,1,5,469000,78,2007,1,0,44.48613244,26.08909329,1.177466852,0.341809956
115,2,9,10,490000,14,2020,0,-1,44.48389144,26.09703813,0.584991735,0.09818361
50.78,2,7,10,235000,135,2024,1,0,44.477179,26.117907,0.402751714,0.100397093
51,2,3,7,139800,120,1970,1,0,44.45004829,26.09091533,0.565886315,0.043648089
35,2,1,10,66500,10,1970,1,-1,44.38070359,26.12958383,0.476299055,0.230914569
44,2,0,7,79000,25,2025,1,0,44.37439814,26.11260259,1.899422952,0.179618658
52,2,3,12,155000,145,2025,1,1,44.42473401,26.0685179,0.717858692,0.172036036
61,3,5,7,150100,25,2025,1,0,44.37231769,26.11627142,1.719953401,0.168451129
47,2,2,7,97000,188,1962,1,0,44.39983008,26.09773465,0.529787202,0.161114019
44,2,5,7,90000,33,1964,1,0,44.41926294,26.10104466,0.577590302,0.27543269
76,3,2,6,122000,95,2026,1,0,44.37307615,26.12699743,0.983630137,0.228014714
84,4,0,4,269000,14,1987,0,2,44.47697936,26.10104466,0.250349954,0.250717236
54,2,0,8,89600,95,2024,1,0,44.37207069,26.1266276,1.087190413,0.177205583
58,3,2,7,222000,131,2025,1,0,44.42127364,26.09653544,0.841036205,0.068063753
43,2,3,7,170000,122,1962,1,-1,44.43426216,26.11119435,0.691851331,0.157628575
45,2,0,7,268650,98,2025,1,0,44.42756817,26.0981734,0.232126097,0.187786302
67.3,3,1,7,251000,131,2025,1,0,44.42231379,26.09558709,0.776585076,0.121186986
52,2,2,4,97000,95,2016,0,0,44.36657298,26.11885744,1.95391732,0.104588674
53,2,3,4,99800,162,1953,0,-1,44.41375258,26.11439691,0.33592031,0.024253329
51,2,3,8,139800,120,1970,0,0,44.45190734,26.09578365,0.695344832,0.152069222
80,4,5,6,249000,42,1960,1,0,44.43705548,26.08951741,0.461246854,0.21109736
64,2,4,6,68200,23,2024,1,0,44.36589459,26.11551569,2.193097043,0.231699276
62,3,0,7,124900,59,1976,1,-1,44.421367,26.044983,0.320421137,0.271802618
51,2,3,8,139800,120,1970,0,0,44.44922041,26.09626424,0.395827772,0.267946836
30,1,5,5,58990,95,2013,0,0,44.37248887,26.12227564,1.306422864,0.055559641
80,3,1,7,152000,25,2024,1,0,44.37920868,26.10162475,2.243172631,0.191685397
90,3,5,5,149900,23,2023,1,0,44.37216097,26.11396731,1.891096374,0.151493283
40,2,0,7,136000,148,1940,1,0,44.442892,26.093409,0.46186212,0.154661382
57.65,2,1,7,109000,25,2024,1,0,44.37383476,26.10341664,2.601366357,0.176757112
115,3,4,4,170489,160,2026,1,0,44.40765889,26.2022201,0.541867177,0.19172551
41,1,6,8,88000,170,1940,1,0,44.43713459,26.10998726,0.589901311,0.024833816
95,3,0,4,167000,23,2011,0,2,44.36791158,26.11901096,1.837699852,0.08863321
51,2,3,7,139800,120,1970,0,0,44.44713201,26.09471476,0.2722816,0.065700372
41,1,6,8,88000,12,1940,1,0,44.43731133,26.10993356,0.590813822,0.044225607
78.35,3,0,3,175000,160,2025,1,0,44.41606732,26.20391581,1.210245083,1.065010174
93,3,1,3,140000,160,2026,1,1,44.42176115,26.19922752,1.611449164,0.446898804
101,3,2,4,144628,160,2025,1,1,44.41528579,26.19016303,0.89586354,0.587338323
109,4,3,4,161730,160,2025,1,0,44.40886379,26.19751303,0.298040617,0.209356761
94.15,3,4,7,114878,160,2025,1,1,44.41839161,26.20268269,1.366455143,0.869547014
58.55,2,0,3,87900,160,2026,1,0,44.41974968,26.19465915,1.336355397,0.226327216
21,1,3,7,45000,51,1920,0,-1,44.4467177,26.10604966,0.674670699,0.184760182
60,2,7,7,120000,23,2020,0,0,44.36757165,26.15353568,0.798550221,0.768923809
31,1,2,7,50000,5,1966,1,0,44.38175784,26.12410564,0.927164573,0.088321669
70,3,3,6,112500,23,2026,1,0,44.36993288,26.1108168,2.227490116,0.346891314
41,1,1,3,57438,140,2025,0,0,44.39747052,26.08868117,0.983966777,0.299503143
52,2,7,7,105000,23,2024,1,0,44.37254901,26.11216638,2.003564413,0.285332462
48,2,4,4,78900,10,1976,0,0,44.3798347,26.13153481,0.306086592,0.165567484
36,1,3,6,53400,23,2026,1,0,44.37060683,26.11388217,1.978576537,0.108425277
31,1,2,9,50000,5,1966,1,0,44.38135442,26.1188838,1.317152382,0.271094506
51,2,3,5,76700,23,2025,1,0,44.37411139,26.11536489,1.702735366,0.268065917
59,2,2,7,97350,23,2025,1,0,44.3672062,26.11164655,2.334929692,0.235196496
87.9,4,1,11,220000,23,2027,1,0,44.3610872,26.1293735,1.431644272,0.0678547
49,2,8,8,83000,10,1983,0,-1,44.38117663,26.13407496,0.204290782,0.118289132
52,2,2,6,71470,95,2026,1,0,44.36944378,26.11419373,2.026311195,0.151179232
90,3,5,5,125900,25,2023,1,0,44.37272649,26.11603012,1.716207299,0.199803854
40,1,3,6,67500,10,2026,1,0,44.37433945,26.13012212,0.717557863,0.082770818
49,2,7,7,119900,1,2017,0,-1,44.4689089,26.05886641,0.720792507,0.062063599
109,3,10,10,309900,135,2017,0,-1,44.47776557,26.12094745,0.47202254,0.121740973
71,3,1,6,100500,25,2026,1,0,44.36883385,26.11599219,1.950084913,0.155593976
76.42,3,3,8,340000,31,1983,0,0,44.4420635,26.093905,0.506542383,0.199566948
85,3,0,6,105000,25,2026,1,0,44.3679698,26.11435047,2.112087496,0.013193747
66.68,3,2,2,135000,10,2013,0,2,44.3797609,26.1386456,0.26093626,0.259206167
60,3,0,4,145000,56,1968,0,0,44.41473906,26.15225775,0.73633917,0.054811629
34,1,10,10,82400,56,1977,0,0,44.41154767,26.13980958,0.993545031,0.29383626
74.2,3,2,6,207000,162,2025,0,1,44.45647784,26.06604857,0.740473507,0.051575036
92.5,3,17,18,300000,96,2025,0,1,44.41044773,26.12442321,0.2920892,0.175697877
55,2,6,10,189000,96,2020,0,0,44.44176509,26.12803888,0.412609482,0.16375312
67,3,1,4,108000,164,1968,0,0,44.41560334,26.1792274,0.665461322,0.386379117
56,2,9,10,215000,14,2023,1,-1,44.47714536,26.11451045,0.427812955,0.219003791
70,3,6,10,125000,26,1975,0,0,44.45113011,26.12440859,0.13539802,0.10271217
139,4,1,4,445440,29,2026,1,0,44.430867,26.1409042,0.266308143,0.179617316
70,3,6,10,125000,26,1975,0,0,44.45126305,26.12453241,0.151800181,0.104455571
107,4,1,2,395000,47,1925,0,1,44.43054624,26.07534925,0.496332383,0.431344416
64.67,2,1,3,115000,160,2025,1,0,44.41592265,26.20270179,1.137634668,0.98806653
17,1,2,10,39000,107,1970,0,0,44.41737945,26.17161771,0.852132616,0.002844275
64.28,3,2,7,132000,10,1983,0,-1,44.381937,26.1342837,0.274907857,0.177967803
34,1,0,2,64500,73,2015,1,0,44.37729288,26.08680543,2.969350871,0.360208649
108.89,4,2,3,161729,160,2025,1,0,44.41044264,26.1982983,0.448592207,0.37143558
86.29,3,2,3,120419,160,2025,1,0,44.40827411,26.20164403,0.601584253,0.253258731
43.42,1,2,3,64800,160,2025,1,0,44.40899913,26.19843849,0.371474777,0.210730785
69.91,2,1,3,104984,160,2025,1,0,44.41361656,26.19835013,0.735404518,0.724207323
90,3,2,9,185000,135,2009,1,0,44.52823496,26.14596042,5.776531256,3.200990135
100,3,3,8,184990,135,2009,1,0,44.49620549,26.13697727,2.363201414,1.681829477
115,3,3,3,325000,54,2018,0,0,44.459697,26.0677,0.781953581,0.336208252
58,2,8,8,134250,162,1986,1,-1,44.40530496,26.12088568,0.908981861,0.133598371
78,3,3,7,206990,179,1991,0,0,44.42101517,26.12360007,0.944612104,0.196467556
70,3,3,4,144999,56,1982,0,0,44.4115897,26.1430872,1.105470952,0.414292182
47,2,2,9,74000,10,1970,1,-1,44.38067814,26.12870461,0.54343727,0.167538973
70,2,11,11,169900,111,2009,1,0,44.39373699,26.12520265,0.247054066,0.153761677
138,4,3,7,399900,13,2017,0,0,44.46672493,26.08747951,0.104572296,0.1581912
127,4,4,5,219000,125,2017,0,-1,44.43703916,26.11027908,0.610058398,0.014105402
49,2,1,5,96900,23,2022,1,0,44.36240188,26.15580519,1.206653828,0.561547504
66,3,5,5,132900,23,2020,1,0,44.36278369,26.15557135,1.166513229,0.555323301
55,2,1,6,93200,23,2025,1,0,44.36449801,26.11169902,2.521185713,0.139398427
27,1,1,8,88000,162,1986,0,0,44.41272353,26.11467361,0.452302251,0.077198168
54.75,2,1,4,135000,16,1984,0,0,44.44962072,26.14873945,1.571965011,0.066827515
50.5,2,5,5,98900,23,2022,1,0,44.36257673,26.15401986,1.083743001,0.431324898
65.31,3,0,4,125000,57,1975,0,0,44.38399745,26.09799543,1.860285511,0.294136701
46,1,1,6,69000,23,2025,1,0,44.36665497,26.1125053,2.317701165,0.215795879
67.51,2,1,6,110000,10,2025,1,0,44.36820392,26.12453132,1.523221067,0.172068138
70.5,3,3,10,116000,5,1970,0,-1,44.38522773,26.11606874,0.990701215,0.02972208
82,4,5,5,144000,125,2017,1,0,44.43704175,26.11008068,0.594745391,0.012153949
40,1,7,8,95000,180,1989,1,0,44.41558654,26.13022938,0.454693366,0.094158674
52,2,2,4,97000,95,2016,0,1,44.36908261,26.11883453,1.758563162,0.167401324
36,1,1,11,136500,92,2024,0,2,44.42567869,26.03816259,0.404916479,0.32413736
46,2,3,4,113000,164,1964,0,2,44.42567869,26.17290988,0.814872355,0.146386458
26,1,7,8,63000,151,1985,1,0,44.40995796,26.06676227,1.966681212,0.226595072
54,2,1,7,120000,95,2021,0,2,44.36148949,26.11901096,2.12704494,0.332979017
84,3,3,3,198000,1,2006,0,0,44.4709673,26.048374,0.153022834,0.186764978
72,3,10,10,145000,163,1976,1,-1,44.4145705,26.10903739,0.347523066,0.137902976
50,2,0,7,108000,107,1978,0,2,44.41284648,26.16392673,0.216444781,0.061722196
40,2,0,5,87000,95,2017,0,-1,44.37039701,26.12421388,1.353244819,0.072575956
63,3,0,4,116300,25,1975,0,-1,44.38780252,26.10696937,1.226862519,0.174342949
100,3,1,5,367000,25,2009,0,-1,44.39860861,26.11351707,0.352463564,0.307207669
67,3,2,4,118000,25,1971,0,-1,44.38779726,26.11267136,0.955382615,0.253210867
27,1,0,10,68000,179,1980,0,2,44.41284648,26.13697727,0.771826509,0.193933824
50,2,5,7,149000,160,2021,1,-1,44.41284648,26.19985934,0.728950093,0.648273824
30,1,3,10,69500,10,1975,0,0,44.37761609,26.12182697,1.098559109,0.143492497
45,2,4,10,71900,119,1975,1,0,44.38507323,26.10022291,1.6740457,0.116787321
55,2,4,11,235000,137,2023,0,2,44.43209374,26.04714574,0.687817534,0.287516068
22,1,1,7,88000,162,1986,0,2,44.40642932,26.11002781,0.859181059,0.39036691
53,1,9,9,128000,169,2001,1,0,44.4242065,26.12322956,1.145911109,0.074912775
68,3,8,8,99000,166,1984,1,0,44.41683021,26.04472799,0.763080543,0.244913679
47,2,9,10,139000,169,2001,1,0,44.42434062,26.12325461,1.158190632,0.083209208
54,2,1,10,89500,23,1965,0,-1,44.38075364,26.11901096,1.306598129,0.210107277
66,3,0,7,155000,56,1986,0,0,44.41323976,26.14537793,1.005435434,0.325509043
48,2,5,5,69000,95,2016,0,0,44.36891609,26.13403588,0.765637356,0.201500851
27,1,1,7,88000,163,1986,1,-1,44.4146534,26.10508918,0.035340806,0.024097447
42,2,6,7,80000,92,2017,0,-1,44.4359211,26.0387715,0.432495615,0.285392688
92,4,2,8,164999,151,2017,0,-1,44.41176808,26.07231865,2.014907289,0.134132
55.77,2,4,10,250000,110,1982,1,-1,44.4502598,26.12411528,0.036674001,0.114852356
30,1,9,9,58000,59,1966,1,-1,44.4429,26.01849,1.00668174,0.106937937
251.73,4,0,11,220000,160,2025,1,0,44.41252133,26.19532881,0.540649974,0.574253342
269.19,4,0,11,217000,160,2025,1,0,44.40927422,26.20130732,0.59683957,0.33128486
68,3,1,7,147000,59,2009,1,0,44.41926294,26.01121313,0.277832686,0.093161666
57.89,2,2,3,89730,160,2026,0,0,44.41483201,26.19338881,0.790883818,0.630387366
83,4,0,7,350000,114,1938,0,-1,44.4286408,26.1260541,1.072021256,0.335818641
70.16,3,1,11,133100,164,2026,1,1,44.41783387,26.1787737,0.883330309,0.21347566
51,3,1,8,125000,97,2017,0,-1,44.4338372,26.02043085,0.07781406,0.063461222
162,3,4,4,453600,135,2026,1,0,44.51542529,26.11901096,3.867679248,0.714857636
94.5,3,5,6,121500,95,2025,1,0,44.37128956,26.11326707,1.984493795,0.147126867
67,3,7,10,158000,2,1990,1,0,44.41926294,26.06511205,1.006073406,0.134887145
55.64,2,10,10,71999,81,1964,1,0,44.43915824,26.13343557,0.200163296,0.221093279
44.48,2,3,9,90000,23,1966,0,-1,44.3865931,26.1176653,0.796532387,0.176411895
58.19,3,3,5,179900,27,2013,1,0,44.49620549,26.02917943,0.277692179,0.161724374
65,3,6,11,129000,20,1962,1,1,44.43209374,26.14596042,0.599209732,0.218728193
56.25,2,2,6,98000,95,2024,1,0,44.36641176,26.11167025,2.386615223,0.282210645
99.4,4,2,3,184000,160,2026,1,-1,44.4094791,26.19497045,0.205365561,0.267915029
42,2,6,7,69000,71,1973,1,-1,44.41548425,26.0187518,0.337708961,0.231345598
84.4,3,3,3,190000,124,1937,0,-1,44.42861984,26.11115768,0.809487294,0.255474129
178.43,4,3,3,615856,80,2024,1,0,44.51358419,26.12198608,3.682943768,0.96568458
47,2,4,10,124500,164,1974,1,0,44.42567869,26.14596042,0.735683077,0.142077275
40,2,1,10,115000,164,1977,0,0,44.41005318,26.17168417,0.304832541,0.145873657
128,3,0,3,350980,135,2025,1,0,44.51542529,26.11901096,3.867679248,0.714857636
43,1,0,7,67155,97,2026,1,0,44.43850808,25.98426367,1.011950656,0.114744395
70,3,1,7,225000,130,2021,1,0,44.44140325,26.19561649,0.264156403,0.278698543
55,2,8,8,89900,159,1986,0,0,44.45855038,26.12341524,0.960173346,0.331366708
123.79,3,10,15,1500000,142,2017,1,0,44.46415842,26.0920615,0.496625747,0.30480173
54,2,0,7,108000,157,1978,1,0,44.40595202,26.15952117,0.8542395,0.287125081
35,1,5,5,56999,97,2026,1,0,44.43850808,25.98426367,1.011950656,0.114744395
58,3,7,7,123000,81,1962,0,-1,44.44085216,26.13343789,0.028144475,0.082437764
85,4,0,8,150000,10,1983,1,0,44.38717362,26.13697727,0.852866418,0.184731375
50,2,4,11,85000,20,1962,1,1,44.43209374,26.14596042,0.599209732,0.218728193
72,3,3,7,169900,58,1986,0,0,44.42684432,26.06149198,0.323137926,0.192586729
54,2,4,7,77000,97,2026,1,0,44.43850808,25.98426367,1.011950656,0.114744395
130.62,2,3,3,137500,164,2025,1,0,44.41679834,26.19840467,1.063699108,0.650328312
54,2,5,10,88999,44,1979,0,-1,44.46553873,26.14112485,2.198601031,0.147745346
64,2,4,7,170000,130,2021,1,0,44.44158718,26.19578809,0.284042483,0.299588213
58,3,7,7,123000,81,1962,1,-1,44.44138038,26.13298312,0.049618867,0.02843221
53,1,2,3,149990,42,1940,0,0,44.4359111,26.0961404,0.526715045,0.213526395
73.4,3,3,3,190550,25,2019,0,-1,44.38717362,26.11002781,1.167225135,0.036309977
51,2,10,10,126000,179,2017,0,-1,44.41284648,26.13697727,0.771826509,0.193933824
70,3,4,4,93990,0,1970,0,-1,44.42115402,26.17439892,1.024415333,0.316528174
45,2,0,7,100000,75,1977,0,-1,44.46319655,26.05453729,0.360258434,0.127649566
50,2,4,4,116000,20,1962,0,1,44.43209374,26.14596042,0.599209732,0.218728193
60,3,4,7,122000,75,1977,0,0,44.45590365,26.05312474,0.62303311,0.204091594
37,2,10,10,94900,87,1980,1,0,44.46443236,26.1160877,1.534151372,0.367928476
55.92,2,8,8,144000,120,1959,1,-1,44.44492172,26.10104466,0.291307268,0.124877523
30,1,9,9,58000,59,1965,0,0,44.41978899,26.036564,0.358351143,0.260892671
80,3,3,8,245000,52,1992,0,-1,44.43242314,26.12587365,0.99733786,0.01208027
187,4,3,4,1200001,13,2022,1,0,44.46736242,26.08410684,0.230587835,0.341225369
59,3,0,6,115000,23,2025,1,0,44.37073308,26.12844298,1.128325316,0.075961789
76,3,3,7,165000,25,1987,1,0,44.39493366,26.11043692,0.43581924,0.317875256
62,3,1,4,120000,97,1970,1,1,44.43209374,26.01121313,0.673594582,0.253116817
75,3,2,2,295000,34,1943,0,0,44.4581736,26.09312157,0.982876459,0.189853774
185,4,0,3,592577,135,2025,1,0,44.51542529,26.11901096,3.867679248,0.714857636
52,2,3,7,185000,176,1950,0,1,44.45133466,26.0920615,0.619234383,0.139158065
96,3,0,7,349000,120,1975,1,0,44.44660521,26.10296255,0.436784199,0.164465096
84.53,3,4,9,253500,2,2026,1,0,44.41926294,26.0740952,1.469209805,0.081055199
83,3,4,4,125000,23,1981,0,-1,44.38526707,26.13282579,0.662874643,0.317996492
60,3,4,10,138000,130,1977,1,-1,44.44302761,26.15832808,1.216695999,0.092588267
35,1,3,7,120000,106,1993,1,0,44.42897712,26.12760396,0.944367589,0.263485636
46.2,2,0,4,91800,59,1964,0,2,44.42567869,26.03816259,0.404916479,0.32413736
56,2,13,21,220000,183,2010,1,-1,44.407355,26.125011,0.554862243,0.259956078
47,2,5,7,92000,1,1963,0,2,44.46415842,26.05612889,0.367583563,0.049689193
32,1,1,7,74900,117,1982,0,0,44.4374178,26.02585878,0.515657903,0.208464341
58,2,4,8,125000,2,1989,0,0,44.4169805,26.06417156,1.17395047,0.359280609
50,2,7,10,73500,130,1974,0,0,44.44062349,26.18163457,0.769021728,0.071649677
99,3,4,7,160000,28,2012,1,0,44.53296825,26.06193276,4.450079717,0.102835262
113,3,2,4,375000,135,2008,1,-1,44.51542529,26.13697727,4.18667953,2.138919808
66.48,3,1,10,119000,53,1976,0,-1,44.46120818,26.134014,1.479657617,0.130774732
55,2,1,2,170990,1,2025,0,-1,44.46588137,26.05098205,0.578500663,0.245110046
74,3,10,10,133500,164,1964,1,2,44.42784,26.17591,0.995508854,0.299913047
35,2,3,7,129900,42,1960,0,-1,44.43321088,26.09574154,0.459404771,0.208117924
45,2,3,4,81900,23,2025,1,2,44.3705431,26.1585604,1.197445828,1.205055437
46.62,2,0,5,105500,160,2023,1,0,44.41228264,26.19465806,0.507226248,0.529090122
51,2,1,3,130000,36,1936,0,2,44.43055,26.1137,1.044613018,0.180169267
62,3,2,7,125000,81,1977,1,-1,44.4428164,26.13354967,0.211256157,0.17598426
74,3,10,10,126000,164,1968,0,-1,44.42892138,26.17181767,0.757731251,0.432826144
47.07,2,8,8,91000,5,2017,0,-1,44.383951,26.12273297,1.000798148,0.104775244
28,1,6,7,61500,0,1980,0,-1,44.41470998,26.17198903,0.570530502,0.146376253
45,2,4,7,119900,163,1961,1,-1,44.4195227,26.104499,0.529762193,0.144380672
31,1,2,9,49000,5,1966,0,0,44.37594667,26.11900092,1.362642363,0.04354124
75,3,1,8,175000,2,1994,1,0,44.42044166,26.06532097,0.921116997,0.017494282
70,3,3,7,135000,59,1983,0,0,44.41821922,26.04206884,0.581722489,0.035626001
42,2,6,7,79900,92,1976,0,0,44.43198752,26.04089067,0.637323276,0.284514199
41,2,5,6,123990,42,1960,1,-1,44.43885473,26.09625247,0.615434105,0.113006182
36,1,0,6,68500,23,2026,1,2,44.373603,26.125682,1.017927875,0.288094902
47,2,5,5,120000,112,2017,0,-1,44.41460415,26.18726627,0.937140744,0.670151869
62,3,8,8,119350,59,1971,1,0,44.41386981,26.03465881,0.914841724,0.08510186
130,3,1,5,469000,78,2007,1,0,44.48791275,26.08780519,1.387113527,0.338155296
68,2,1,6,110000,10,2025,1,0,44.36811819,26.12191122,1.664825481,0.197799258
39,1,1,6,67500,10,2025,1,0,44.36628881,26.12056492,1.85959956,0.130472144
68,3,2,10,138000,23,1981,1,0,44.39020942,26.1292636,0.631671016,0.19854795
72,3,8,8,173000,174,1988,0,2,44.43209374,26.13697727,0.123657221,0.043248178
60.06,3,6,10,147999,56,1971,1,0,44.42329861,26.14145282,0.298421389,0.310081813
69,3,3,7,135000,59,1982,0,-1,44.420268,26.03104772,0.268453259,0.257308334
32,1,1,3,79999,176,1940,0,1,44.4446282,26.0825419,0.692912731,0.069237283
28,1,9,9,59900,46,1968,0,2,44.43209374,26.16392673,0.584051001,0.296032692
20,1,7,10,67500,36,1970,0,2,44.42567869,26.12799412,1.024430948,0.052062934
132,5,4,4,995000,13,1999,0,0,44.45774689,26.08307835,0.650526174,0.094449119
52,2,3,9,89990,5,1966,1,0,44.3852853,26.11914047,0.8879897,0.245661663
73,3,7,10,158500,2,1990,1,0,44.42142743,26.06295333,0.711783751,0.201045625
44,2,9,9,140000,42,1960,0,-1,44.43497659,26.09260714,0.310062944,0.122926307
